127	1216
339	1225
360	18188
347	45298
226	23740
52	7641
18	45578
347	30329
394	21949
673	7113
746	14277
2186	5714
486	21827
141	25194
132	2041
242	1100
42	19559
507	13081
12	8454
155	7210
36	487
611	3937
4	11083
214	3349
219	20256
529	7086
18	15933
117	1396
61	19912
24	14281
1204	2974
172	38014
60	15351
164	28483
217	10983
92	1124
3709	915
3602	1476
2	1276
206	11710
381	29175
112	14743
392	18708
76	957
99	48205
1398	1263
217	11166
40	3770
6	27854
1538	5774
192	30163
19	2249
50	28414
2498	1106
107	3776
9673	700
49	5591
830	9144
174	35070
86	13307
36	5900
135	27699
268	2843
557	15294
37	49918
342	16433
361	7505
111	42144
437	27781
8	17410
370	1929
33	17787
68	32182
297	980
39	4284
77	29093
3789	433
143	5473
610	16694
6151	3509
7	16772
795	4134
67	18977
1531	4666
38	54317
96	17481
194	29364
12	2317
1079	9793
282	4957
57	41201
1352	5121
1810	1845
162	22571
443	9745
1402	10668
276	39716
119	42460
1910	11683
3	26209
113	3280
2869	30
3396	3667
584	4347
1304	3702
17127	926
735	8187
10223	978
190	16905
436	18689
486	22417
963	4380
1253	4700
1297	2309
1	36919
40	2574
667	9092
10	46226
40	5310
106	28578
453	40032
67	21680
251	12190
215	40826
1749	5026
103	5924
784	2336
65	13811
200	2353
903	4270
164	14924
2	25848
177	20496
241	22772
658	14488
3	40440
415	24135
1110	3934
10158	225
1162	259
5	25488
87	11734
11921	627
437	39588
44	7334
758	37
723	8532
140	29720
8	17714
1404	1647
35	11842
1784	3447
40	39808
88	28312
3411	3917
46	2697
365	48925
246	17846
1262	162
2392	2035
93	654
413	7356
246	48035
173	22086
14	63760
314	7895
35	17018
274	32533
1406	543
128	38843
394	53859
2166	377
837	6216
31	21577
382	9870
333	16386
0	17968
668	6892
52	13041
175	25692
113	37089
376	10898
500	3117
157	9351
132	8736
499	3539
676	2439
269	5440
3011	27
1091	720
188	7834
362	11490
238	17197
413	112
260	30798
109	12192
979	16945
136	3883
406	41075
19	2647
49	23892
487	32358
67	20858
171	24818
284	33182
645	11284
80	47944
183	24413
17	31767
146	49969
246	5520
200	33452
107	19969
14	17560
260	18242
63	6010
60	7262
2	15366
238	18611
249	4377
43	32649
99	20036
1220	2988
32	7262
780	2661
248	7608
109	54154
23	11466
31	4672
3	4414
1446	10581
1179	14134
185	19882
68	3130
468	1338
222	14729
246	40666
802	8092
14	12239
1084	411
461	15120
541	24450
10801	602
12	10018
267	8935
745	30972
360	20643
1015	2334
376	26489
344	14892
357	29226
19	2243
10763	66
360	5693
99	26578
11	3301
77	15399
104	8537
220	15609
289	8879
2719	4806
76	20803
149	3671
495	3022
33	16362
196	19910
13	31181
29	52330
460	21782
458	29775
50	31738
715	17515
115	12330
1312	2932
215	47928
1530	14015
63	15441
621	2052
182	1710
2	39796
14	25083
2	12597
10	22304
312	1273
41	36423
588	18336
396	4080
322	30203
285	25471
131	26902
52	3381
307	8414
342	2343
1085	6984
293	26087
312	35008
10009	57
225	33902
114	30547
374	27967
212	16333
226	25190
777	1939
23	19287
20	14828
55	21269
87	1697
405	46166
84	27732
478	704
39	4374
1197	4661
22	10752
62	640
153	35619
45	30936
8	38131
172	57973
48	6039
20	24159
16	25154
49	21571
396	23541
1441	2329
121	47035
1859	3507
156	19598
250	23545
5253	2094
52076	304
296	16559
118	2194
2	19657
151	12874
15	18144
5	16003
409	6776
1013	4228
693	3158
514	29018
54	13748
105	35057
11	14006
706	20262
837	5091
662	13238
17	1759
154	25272
213	16949
215	752
37	43580
161	50430
633	12483
316	2906
175	39430
353	1961
261	28634
4208	4008
111	17
79	22488
641	15590
63	19936
217	11564
78	16435
46	10558
89	3280
139	8553
60	50718
154	26682
0	21895
48	15879
363	20976
158	53290
562	23223
373	9693
89	16459
1366	2084
123	48726
611	4224
844	2968
428	2693
1	5659
22	57401
161	1628
1587	485
345	24705
11586	5
363	30706
272	2193
333	13941
1514	6042
349	19215
271	13368
14	1547
306	14922
375	23598
12235	1001
2536	1451
341	14453
509	30495
102	10657
809	8189
121	11912
165	17099
78	14327
1370	7779
447	2809
407	8917
504	1489
95	24218
181	34858
67	24119
17	1279
34	335
272	37661
118	33091
553	30422
2	8451
200	256
3742	2904
81	4252
2052	273
526	7841
75	1343
46	3750
303	20187
59	18713
897	10567
901	11252
138	4863
9	34537
41	4070
723	10676
771	6021
470	19392
1353	7149
137	39321
506	1631
242	34222
16	33598
811	18868
64	3729
164	1082
193	24080
162	12083
14	49256
65	32221
82	7321
853	2186
453	19452
248	32007
40	14695
393	30581
498	21073
59	14160
110	10783
369	2698
252	46619
111	22722
80	39086
241	21673
872	1025
338	4275
552	24026
193	10969
805	13003
292	17108
347	24434
483	761
1486	413
59	83
35	23432
81	43650
626	9204
793	21715
4961	820
452	33779
1584	4508
449	2910
174	49413
158	48130
40	30987
80	385
51	12021
1929	1882
79	2375
552	13878
228	44894
32	23581
32	35213
481	7043
18	20833
960	8411
43	6356
317	35898
66	5546
152	12393
92	8272
1655	1775
108	1631
184	7756
410	10085
279	18644
65535	41359
739	17774
309	1277
202	2708
75	36287
242	17937
2746	2373
487	21607
485	16507
615	28944
123	29449
62	30475
11	27089
76	3826
144	11378
40	7096
0	39105
531	32246
496	33762
98	12262
9	37818
135	8209
261	11376
76	2597
7	21008
1739	777
0	20119
716	6887
108	18537
140	2848
399	32421
330	16482
222	19540
330	19244
186	40969
209	2217
45	3688
103	36348
694	4217
5724	599
114	606
646	786
214	8636
208	1037
526	13894
343	4993
920	6193
11	2424
38	9896
1358	12019
44	15130
192	32764
922	2219
404	16848
82	1917
287	1063
161	26963
114	16132
20	3773
44	1829
1221	56
161	8037
233	5006
140	34363
66	15995
679	16601
101	546
222	4722
260	37105
291	30467
155	1458
11	7869
86	11287
2008	6160
946	1059
2971	5118
126	28866
276	10080
4	43719
297	2968
484	58718
902	152
3550	5286
61	8090
347	14125
424	16450
172	44488
130	1795
43	13077
126	28840
147	8652
3486	6223
3	2052
738	3464
759	14333
2278	1186
61	27549
27	3178
834	12202
65	8496
44	32616
99	37343
682	15645
146	1424
91	64
912	4312
102	26001
264	1719
27	17492
317	7184
166	32889
145	9515
282	8234
86	27125
46	59027
255	4617
252	7492
40	23870
103	46704
3113	2411
208	25960
407	4096
566	2014
475	27353
493	15684
414	6249
2111	8388
588	9975
319	41249
231	17826
1463	6095
412	12042
413	5947
24	50471
223	20116
553	2970
103	23990
51	15806
166	54877
52	27466
524	4520
333	18583
57	31597
609	7761
20	14976
77	26696
31	2829
445	13875
459	3185
1582	2717
42	21894
55	9129
543	15668
43	16617
40	12510
1832	4505
2584	1685
144	29338
35	32222
356	22201
111	13991
93	36009
296	4513
205	2745
450	15826
26	21592
725	3966
622	5492
67	27758
142	29469
9	13780
715	20521
6	48914
19	29894
140	37438
48	24053
7	3951
34	43002
2	20689
1367	13797
1238	8736
182	9327
38	20510
1031	478
301	28942
16	19253
5872	759
185	278
1493	13311
336	11016
269	32214
688	3781
5	32701
191	57967
608	37067
586	4387
32	11096
11614	1066
88	29398
373	22912
158	50253
437	970
11	1453
543	5647
356	15525
5716	2885
1590	16233
331	5678
527	2100
113	7823
57	43820
889	24
13	1713
41	29012
157	1756
205	17536
1280	11813
292	7487
480	47053
41	2917
314	27306
254	675
739	2777
96	16416
119	10291
315	24357
0	31060
691	15400
260	1466
101	6862
451	385
273	41797
227	18283
237	57853
502	48349
202	33874
32	21238
344	32902
178	27707
109	19206
35	8050
412	7615
1193	9686
216	9434
913	5862
341	18236
35	46382
3113	1269
49	21210
688	10342
45	19191
3	19628
418	14213
50	45613
263	20477
635	13696
521	30651
380	48983
32	7046
334	1482
42	14754
428	1099
65535	19990
1231	8419
17	41948
364	4074
219	4036
195	6082
1134	97
614	18230
962	12199
11	10031
145	9728
290	9188
10268	139
665	3186
239	1235
1837	519
314	17000
55	19829
7	18063
505	14324
762	7090
547	7154
1379	4906
762	2998
316	14075
221	62685
128	37843
16	18273
669	7348
199	3814
248	7868
357	19518
356	43214
123	41331
2213	1757
283	23640
76	22150
303	22466
234	32664
17	42483
48	11392
40	23702
0	2559
231	23152
456	3947
261	23824
273	30327
156	21161
367	5515
558	492
2628	5047
183	8175
206	33714
134	7273
7	9577
341	28578
16	44923
544	3807
43	8317
138	51467
548	1611
250	33433
115	41543
488	14509
804	8258
239	48950
37	4681
435	24098
84	21121
39	1003
101	16160
181	16859
136	9503
112	15092
152	36847
33	36565
119	11844
598	2092
2063	10389
687	1115
169	18605
106	12588
1041	516
459	8824
7768	2171
14	1819
457	35610
1097	11669
498	199
9	39711
28	40686
10	25670
1018	15980
82	19816
1	38203
31	7897
12	20603
173	6410
9	14058
122	13028
9020	647
127	43981
669	9940
28	2433
4034	3482
316	46056
201	99
309	21989
1915	2556
142	23190
604	34748
217	5912
338	893
372	23526
307	819
386	6755
746	7217
6	13855
6649	2302
374	3896
89	15850
1	20261
23	1009
588	26419
205	35478
254	19348
294	32377
258	5111
1528	697
385	23765
27	28296
1735	2713
142	23356
61	3882
512	4902
316	17234
72	44341
243	11725
73	23361
19	2861
309	17216
415	17955
77	21680
150	37007
66	9965
291	21817
439	737
85	23685
544	18911
162	18345
994	1559
121	31688
331	15127
140	35985
5	36717
137	18235
56	10025
176	9063
184	32528
5182	656
223	37974
181	17559
448	1797
575	27218
45	4100
45	26705
36	24504
105	5479
95	4853
413	5586
149	29254
67	14563
59	1352
547	4065
23	10825
811	114
25	11932
434	13113
1252	5731
367	47949
996	2545
70	27639
197	7592
1791	1108
86	5265
160	18875
92	4464
444	5830
445	28496
28	11545
13	2601
452	21388
330	54023
298	16577
63	20905
273	38554
1260	2392
611	13064
714	9491
571	7612
232	29073
1443	15099
316	620
552	6956
57	5418
597	9480
19	24685
49	34210
66	39839
522	24458
256	12056
39	15421
702	37587
115	29341
684	870
873	6906
77	34332
72	56612
2246	3399
281	55291
10416	14
3795	4096
135	16562
56	50443
464	9395
120	34894
15	17406
96	39830
128	2094
411	7706
84	20889
343	18750
1401	6463
65	1740
243	23030
627	23436
12	48387
0	16739
165	20144
350	5253
139	26582
930	2749
91	48540
49	14671
1348	15470
36	5194
10	12608
180	12059
1138	4049
552	16501
698	4016
147	7920
419	43336
179	10376
632	813
249	34499
410	2728
1246	6125
734	19396
86	23950
179	9911
2	11252
382	7114
52	40496
195	33772
56	13393
651	6876
119	23308
607	939
3448	3047
245	38579
316	26308
642	1301
2	33730
262	21707
166	19940
13	39975
155	11802
174	14013
195	32037
39	4883
151	24393
83	37460
216	55350
145	37859
587	1754
218	23228
6	45542
122	24736
532	25413
686	8884
367	3723
75	4769
70	34168
470	3514
1674	97
38	9952
377	17099
208	21818
565	979
174	18372
151	2132
12715	661
846	14188
212	21246
279	1586
111	24219
36536	36
202	3028
629	973
108	18980
12	43128
295	14912
1218	4777
220	18284
44	1901
176	54587
114	17031
617	16248
297	20535
378	29057
57	20920
247	29198
337	7513
40	30246
220	4755
315	53941
2355	2537
6250	434
189	24304
276	37356
568	15804
133	5877
1261	1107
5983	1797
749	20977
180	6778
135	2442
1168	8058
39	44349
210	19261
2681	4130
1268	855
82	11692
48	11941
2607	190
69	54547
39	32780
1321	1746
164	3040
516	889
187	832
283	17660
142	18133
125	14837
648	129
3	4241
41	56828
31	49908
38	13022
99	18420
18	10426
861	17104
1506	6021
1023	6029
105	12553
443	30728
82	15510
499	13867
544	3706
295	1055
12	46743
229	21886
310	7469
430	2473
321	18302
13	16300
467	10139
405	2968
209	3667
295	20943
1365	838
4	8946
471	6890
143	13144
158	27301
53	4408
210	9218
3	18571
1478	6611
635	12438
639	7374
80	22237
300	10035
427	33360
35	2717
199	4723
78	22018
250	3329
8	12606
33959	288
484	6067
412	1048
17	3346
7	7537
332	6249
33	50914
41	46074
128	26540
718	9330
248	292
259	35963
83	27202
513	1323
3942	2500
70	9666
363	14363
107	15227
14	14591
150	9814
23	11283
309	26436
1233	15556
158	44605
1034	1245
15	1819
209	47153
200	35141
33	39660
157	24115
16	19656
106	15822
40	8686
18	57048
4548	2159
156	2520
284	1085
594	5956
150	1316
3075	821
989	5197
790	2580
2112	392
153	60535
4308	204
210	1340
297	9136
110	17711
522	204
103	12054
22	16267
499	1845
54	2486
118	6327
164	21762
377	8529
1218	6824
75	39927
1350	487
215	10319
402	27527
24	17749
4012	1018
376	7181
7	39940
88	13423
882	369
164	3962
191	28280
2045	888
70	1237
5	55412
493	8321
369	15676
1294	0
480	22278
961	13338
301	25193
772	7550
0	50099
209	8083
300	5054
89	14351
1309	2687
398	2789
51	5680
840	1518
379	7794
285	23167
427	555
170	12927
75	4743
2718	4409
13	30774
193	33763
498	7927
399	24225
327	13127
109	9872
124	25283
8	1383
457	28678
137	49703
9101	923
21	11024
65535	22607
373	14603
110	45287
632	2027
89	49200
642	6250
2258	447
62	2545
14	3715
156	21302
419	37855
424	17473
620	8788
677	7708
114	10756
6119	591
23	47187
38	9697
267	43285
40	23110
636	1144
81	9090
813	2184
81	40341
549	427
2318	3212
1404	522
4463	286
5084	459
437	18469
21	5963
146	26564
45	11273
68	26596
1984	218
52	5321
252	12940
34	10787
434	3243
198	10165
678	12925
201	24182
203	14892
179	2674
119	7826
23	18391
1457	2278
480	2920
745	7041
353	23217
232	22481
12	3923
13	45427
32	7549
14	55572
205	20141
60	4746
1612	2854
70	30768
650	2649
44	7050
2725	483
115	25133
725	991
526	22033
17	8045
685	29365
428	21950
42	32708
59	6408
322	5200
102	28612
262	39995
121	14470
31	11221
138	21533
404	39140
1934	1527
44	31183
132	9295
500	8127
24	17902
1632	3252
163	39194
321	12080
145	8561
27	10503
22	16514
43	12354
128	11841
16	26707
4263	1096
595	4041
114	4361
264	25217
183	1661
580	23210
10	1919
59	22964
35	3600
449	24485
468	2103
143	4100
134	48963
16249	96
545	37996
50	19379
1223	5029
17876	863
223	38877
434	23471
107	27506
176	13911
7	42725
633	10994
79	9810
14	9873
103	18039
73	16935
376	17303
6867	2076
24	28266
324	15540
24	17743
214	40603
79	9474
16	3633
1053	9155
186	1105
607	4466
34	22773
959	1808
365	17163
16	3338
261	14623
632	10990
184	32111
111	11491
357	5202
142	22817
62	18669
20	35095
407	33938
183	5861
17	14143
16	37181
46	38255
2	24700
22	25619
478	9869
336	22453
282	8640
121	14709
999	8908
1976	4400
221	9219
179	13676
489	38459
662	12928
811	4375
350	3213
55	21227
28	12430
225	199
208	2543
15	6175
22	11569
987	8879
577	2911
73	45462
327	57078
4829	1900
88	35542
884	1378
31	8045
582	4010
85	4717
1215	7275
131	17786
282	2520
212	11975
522	13403
168	22819
314	3154
6136	3005
2210	2073
0	5277
163	29914
1286	3996
294	51470
30	53690
6890	114
834	15927
108	11056
112	15301
3267	129
29	2759
1400	1824
96	35068
238	1818
460	2639
133	5100
264	18351
250	21776
4207	3126
419	26809
199	2942
42	4954
1020	1075
222	28485
227	37147
102	18864
10	11777
142	52337
119	24893
1246	3000
509	42303
273	18136
485	3466
129	23920
48	29545
2822	3563
362	13347
538	17103
334	28684
3414	1187
410	3821
76	7064
497	35833
195	21254
43	18068
1809	642
585	3469
69	30979
47	17806
574	5425
913	8341
476	24746
1242	7103
159	20985
344	5655
338	145
4699	2636
120	11297
5383	400
1932	4414
663	8163
886	12347
154	6695
12987	397
11	6591
100	41800
124	29005
41	25845
93	55043
8	6196
509	28146
1765	5526
49	9997
552	4416
102	39254
233	21089
133	49916
190	1284
8454	642
1910	4421
371	2380
7	3467
27	3402
224	45012
1262	1970
39	28809
19	1945
189	26691
264	1677
207	39463
45	6793
105	20638
125	22045
363	12830
51	17757
387	39851
455	3270
78	17098
44	18370
21	889
372	35451
283	10248
123	6957
4565	473
34	57856
588	7044
341	21173
256	37954
1856	1232
69	15912
57	51394
406	1428
8	25539
226	17875
11	6275
18	10768
109	36674
891	2666
190	18385
24	35275
128	24492
1410	1502
14	17717
84	25575
92	45122
242	4710
66	29626
17	33065
80	568
478	13912
45	28025
134	231
1814	1926
24	5615
214	16804
481	28871
92	36358
696	16289
181	51323
104	7050
30	14816
24	8956
675	28218
22	1788
70	23186
55	20506
32	22994
13	20059
1434	87
347	7073
165	9396
66	13994
6	16368
1351	1480
179	4079
294	31050
2253	3408
1691	2367
381	9674
145	27107
9	28475
85	17906
7	12884
388	19286
79	18115
565	8522
146	58344
177	50750
252	9731
44171	16
67	35548
9	20686
196	8420
70	7046
1750	6683
38	1491
485	9557
36	48713
322	11899
195	41219
7812	1611
7	31330
127	7978
312	2318
97	23921
3584	1777
51	33521
37	26649
62	9444
1	27283
197	20807
66	25811
348	31004
42	3933
1649	9003
277	9177
148	4469
447	18117
57	21147
199	24030
443	22482
166	9370
388	3217
837	13749
7034	1015
707	28562
49	44511
294	9616
1081	12321
16	44234
3289	2552
5	23171
593	31646
193	60448
112	9900
225	7259
85	5754
547	13172
72	40694
708	2167
104	13958
155	4383
248	39447
4	19291
901	6704
79	13717
171	233
551	17089
98	15824
1039	5557
925	13441
5522	709
110	3705
501	35501
342	2345
73	15788
299	3132
136	23250
415	7384
88	5213
93	24143
24	5665
815	12279
58	17424
6	11270
114	8280
111	29937
1142	2089
428	2364
331	8930
342	21252
219	28225
512	5307
7378	1679
17	60
57	6129
67	45920
70	3848
508	2339
99	11320
39	6919
702	19139
293	38292
96	4665
4	9118
520	2274
96	36805
563	12997
287	905
101	3714
416	1915
1710	435
112	5079
516	3435
222	7467
63	55733
24	11115
65535	30000
966	1812
64	17690
2	18138
428	16179
1021	7333
68	328
644	7978
43	15475
49	8694
17	16692
195	73
2543	253
73	6880
368	535
409	14108
63	49286
99	12442
217	29725
318	8502
650	4391
104	14573
356	5958
495	2115
315	5419
366	6429
130	34613
3410	6150
604	9557
579	20322
364	5131
940	23341
16	32406
254	38766
142	22789
9	29057
338	24283
275	3088
66	41931
21	23159
179	12687
19	7113
242	8507
18	8664
295	6495
402	25894
27	41438
108	3000
246	27819
334	4988
2093	985
36	227
7	14497
916	921
50	24611
327	18468
311	51659
170	16730
163	13928
33	11592
257	47049
474	12288
77	7125
639	10845
622	786
57	30419
921	8306
238	22875
78	63191
245	4345
255	33520
243	17402
33	101
63734	63
2104	3206
186	17240
71	10436
229	46259
126	8475
331	6231
26	6076
19	26702
1235	3353
85	4848
1626	2195
10	4747
5	15587
212	34942
43	57248
2831	381
192	40614
550	25393
24	6303
520	2928
3916	2347
112	9073
201	31671
386	9931
145	34471
91	45563
80	43626
3892	1251
369	7145
32	19441
117	17000
452	13377
21	12071
43	17098
1004	4815
120	9999
57	12164
254	7869
280	30704
182	23264
151	6412
18	706
274	37255
29	28719
176	21981
3	27093
38	6806
92	54873
665	1986
196	17778
29	6543
386	38000
30	25342
62	34816
332	24494
171	55560
23	12178
2475	5649
2421	46
28	1744
97	1023
2885	629
532	131
111	18482
403	39981
8109	236
329	10586
54	40116
106	32623
308	5462
1127	2279
2326	598
32	24171
94	50218
7715	237
124	18294
363	8108
459	15611
303	16113
35	15291
56	47164
261	33639
220	7247
25	7815
980	7409
278	6576
159	34243
49	33644
3	53651
656	19136
482	7654
55	32669
575	14124
23	20406
176	16010
486	44723
210	29249
416	29690
1276	1946
194	10688
170	10579
257	7324
296	3332
379	4521
157	32901
76	32117
809	597
2726	1717
347	5942
214	24144
13	2182
472	25359
248	13328
740	13486
45	12354
2306	694
356	7641
39	37026
37	29916
101	19116
579	3776
133	23804
65	5372
275	4271
293	9219
394	27130
62	15436
93	37568
285	22540
214	19537
327	1355
22	918
900	4900
43	26471
641	22344
1733	2716
127	56842
1513	1916
398	20686
608	33329
328	41626
15	5553
12525	552
210	17193
143	1835
143	8763
238	9397
330	59917
474	50975
333	6094
635	13689
1376	10663
82	33345
339	44940
45	10969
48	29464
235	23955
58	33368
3976	1040
117	42218
323	47179
279	41930
1270	2172
488	8903
123	10195
217	23870
19	55215
210	31010
6	46363
4	24876
1650	12472
9989	333
308	51766
45	21888
139	19125
314	56951
22	43871
749	5463
461	23014
9	41918
526	11806
5408	2715
28	24780
836	2084
305	79
0	21348
160	3535
782	2611
120	25890
242	8092
84	9692
1501	3675
128	13684
419	5577
547	9135
246	4704
385	18181
68	9083
431	94
275	1237
70	16489
1492	3370
373	15336
52	35011
3863	1340
389	7560
14	11092
3422	1743
195	12636
319	40909
311	9808
877	27191
1012	10326
20	5968
163	10649
43	16644
128	21745
937	12555
749	2844
50	25106
295	912
73	14676
4128	589
2891	1635
15210	723
238	29310
214	11002
2405	5031
23	25138
140	24380
154	30172
473	28444
415	47090
26234	606
35	34217
96	3532
807	7676
10	10292
259	12773
186	6855
39	3560
1678	7592
3	13722
211	62420
97	3142
176	16931
362	1778
94	12216
972	2354
82	8185
51	759
292	2672
462	9217
377	11851
913	2697
698	10347
391	10984
204	3323
299	15871
272	16317
326	39455
245	41664
1417	3677
165	218
460	1286
57	6120
258	19221
322	20209
274	57661
36	35138
103	49256
348	9571
40	15507
155	7752
1124	11375
23	13000
75	38378
40	9855
243	830
292	4183
1736	4199
551	12479
29	22126
374	29243
1	40249
955	6036
52	1854
791	4192
150	13960
42	18986
1129	7149
2207	2430
135	35645
99	44535
196	48411
17	55423
179	48734
442	9274
15	40306
504	7069
214	4597
329	12944
104	4188
104	7679
195	225
699	4613
377	579
11	2253
281	3219
207	37200
3	1882
23	35529
0	10077
69	2265
337	7850
274	26902
240	35988
145	7239
348	24031
550	2182
77	10771
0	13183
13	42136
813	9177
192	9740
276	2071
269	35508
107	17660
286	3938
2	31435
2662	628
316	10862
558	13321
81	7403
157	24021
751	9283
358	8023
112	2775
514	2595
14299	59
229	1588
133	61677
7	16826
65535	56055
2847	7511
825	595
2930	2186
37836	8
93	22915
189	6696
63	17580
1493	5726
94	6846
125	11472
172	12251
350	25787
3979	1426
362	1063
366	7401
41	6202
264	38279
1770	4773
591	19955
88	5543
1005	5059
167	438
457	12157
206	1936
153	5826
127	17443
309	30055
496	25720
601	274
362	48307
104	17779
214	7635
6	16035
4	52447
67	12532
222	33387
510	13735
190	30485
77	33025
249	31447
9	13171
231	5854
838	5480
33	39268
224	38480
315	6070
25	15507
2320	8418
1096	12041
223	19456
2427	5832
85	9409
1136	1367
129	39319
26	6970
38	825
322	4330
51	30514
2908	9445
39	4209
236	30305
199	4588
213	2883
3	8821
235	4941
193	24073
93	50334
151	20042
133	18117
172	36941
246	9406
40	20848
152	11537
2924	767
9	26894
1306	17949
634	2624
392	783
432	44631
109	44626
206	46410
100	14975
1370	2813
344	40830
95	7001
14	5368
176	358
223	30244
562	19176
3	6565
4629	1993
354	17045
350	38104
5428	447
274	13714
324	23097
15	13210
605	21478
289	34154
134	40243
431	8888
505	3963
21	14417
54	4053
22	5734
0	360
249	29156
391	1630
372	1956
266	56166
228	58608
108	2003
774	31877
44	43256
133	2744
199	3749
322	18173
820	12586
2839	6641
1334	1025
62	20839
378	20022
164	34285
330	16218
532	19870
4	16068
2720	2304
2	1526
94	279
76	1291
8815	863
594	13172
108	10696
211	31642
533	4532
172	3911
90	57827
170	4061
934	5915
274	17825
35129	7
167	22438
108	30162
888	24998
416	33238
14582	801
70	30334
285	5968
36	40386
373	18526
425	23285
560	3710
169	4894
23	9973
2513	3047
52	7846
780	110
28	25256
110	43871
132	9727
54	674
492	9091
157	9143
1242	4375
775	17363
119	2769
262	36893
31	32517
995	17476
0	18864
422	44542
142	31624
676	6647
8407	1437
95	2116
1328	2228
33	26495
16	23549
503	11947
73	8700
400	53072
838	8333
196	21752
265	10350
250	42159
138	33401
610	43018
1	39973
2604	724
149	14478
3087	318
30981	49
700	10682
17	16232
320	8794
89	35966
463	3757
69	30956
505	9590
133	6778
379	9882
452	16990
497	2131
17	28812
349	1657
283	46865
40	13428
19	43469
391	20472
315	16256
6	32414
12633	611
127	22768
6823	1112
350	2946
192	37850
502	26177
101	14763
390	5235
447	26785
892	3008
163	3717
241	9629
329	53814
340	17310
175	45248
1376	2034
1579	4659
418	21756
18	27602
708	25779
380	40882
8	9026
3	24568
12	4247
41	42463
25	14842
175	21791
216	18406
131	20995
124	27528
316	15308
81	40867
2674	1081
482	5097
84	30709
482	17678
3685	1883
1477	4987
259	1387
86	25368
1941	978
175	21661
20	6957
136	7542
325	2414
599	10765
109	18084
419	7335
686	392
5	3094
131	13425
93	33283
63	2613
31	19699
102	857
458	8652
375	28093
435	16633
649	7971
122	12833
62	31296
49	52894
1007	7157
335	18133
178	35715
460	36835
186	20940
999	1295
170	36539
16	54136
10284	912
8698	583
2550	214
536	27734
2790	1474
168	18390
10	6297
188	3444
138	3294
165	36779
522	8575
168	51272
663	32386
2024	2249
914	707
145	3613
168	38418
317	12198
95	22096
69	3652
30	8092
401	4095
742	4111
7	1572
544	8532
7	7651
161	23425
792	8964
718	30000
680	8432
147	6059
261	24986
21	16291
357	4537
568	31308
20	20319
2271	7945
169	8788
872	1439
237	26245
463	14155
81	2437
2724	542
700	1729
1431	3010
32	4062
1315	13366
54	1255
2018	9234
248	37516
1384	9271
205	11936
515	21554
12	4824
226	4038
46	18818
41	4863
128	38715
427	7343
21	26508
684	12827
22	30431
6524	2120
200	54220
82	2908
1193	429
0	10233
3	27721
107	41347
72	7605
979	1500
79	19643
85	59942
223	35477
558	8371
8	30912
88	13241
96	14954
24	33010
141	28397
579	13960
108	3573
70	44164
58	1516
148	44950
19	32119
187	24462
757	6309
10832	609
64	29965
22	24069
1247	16089
302	27434
183	13417
61	5297
143	5665
27	52592
818	8060
382	14936
1191	840
21	782
444	3660
176	26707
12	19931
155	39931
177	53241
648	26181
252	24643
227	5078
198	30412
15	17742
57	3924
13393	198
230	40933
8	5722
206	28528
69	6894
18	29943
25883	229
176	21392
123	8768
14	32189
406	42936
679	4190
340	48443
24	38054
146	27914
1107	1334
4	30493
211	2892
236	4508
159	27093
168	2298
236	8538
259	3632
848	4987
82	19474
61	42179
212	5473
428	5652
636	41704
124	22758
495	29190
37	7579
962	8562
153	2780
105	553
34	35083
478	6360
272	37104
6	13280
155	43960
36	26973
93	14724
270	26863
113	11247
64	4763
1307	137
114	6834
735	5040
674	4800
43	11626
179	11978
397	1860
97	34757
31608	463
969	20572
49	13324
732	14014
41	38864
0	20118
1283	14701
5	9918
3034	1250
89	33083
30	21307
1082	238
105	38840
91	3322
429	20482
444	19908
5	7915
127	24022
13	48526
122	9292
51	37565
348	32050
494	12240
688	7152
276	34760
31	6256
251	29606
39	16147
574	37210
291	2039
546	21769
794	14230
454	3454
59	16153
69	7142
1380	13771
4656	692
34	22817
23	39178
119	9966
95	6360
33	3540
28	28388
22	31759
40	1423
10	21125
115	14679
465	1360
78	7112
3244	745
843	3171
235	46234
171	25650
500	19136
5	1320
22	22499
65	12094
702	14474
1598	2734
37	53544
398	42370
530	44424
160	1285
303	5813
5	32129
2426	2517
290	29239
480	28613
80	24726
410	36834
376	1222
318	9289
1124	12534
1179	857
126	5960
292	24749
848	2189
201	3264
115	19584
1066	3736
25	1781
52	22508
97	16560
73	20883
550	527
90	6182
573	6040
497	28107
2008	227
164	11337
275	30777
1036	9844
0	3175
273	13721
75	45873
278	8171
567	33870
285	3219
52	17559
381	4344
529	4914
13	53105
44	7272
7	9728
660	7998
7014	1803
34	5019
235	19886
315	14676
223	29265
107	1250
107	29225
1289	3675
231	2998
23	8584
80	516
3051	571
507	13235
4	20057
22	9105
419	4217
42	23442
14	8340
384	8466
844	25812
29	39359
280	1656
90	18653
130	2930
0	1094
6	29111
795	1623
1639	2923
85	27183
104	15433
72	10826
167	26599
294	33317
897	14856
15582	68
243	2258
112	18573
530	9741
3326	22
374	5407
1142	468
730	9247
694	1464
332	38602
8	17105
754	12258
306	497
114	3681
363	11568
2	29591
1659	1225
147	24704
244	5586
788	4436
8	10200
138	39877
371	1448
80	36990
33	5028
2064	8103
27760	16
168	56084
97	6853
377	10138
41	38666
389	10
2727	1563
1232	708
